age Q5..Children.in.HH Q6..Non.HH.Face.to.Face.Count Q7..Six.Feet.Away...If.Q6...0. Q19.20..Race...Ethnicity Social.Distancing.Adherence
25 0 1 0 Hispanic.Latino FALSE
22 1 5 0 Other FALSE
34 0 0 0 White TRUE
38 3 8 8 White TRUE
58 1 9 0 White FALSE
33 0 0 0 White TRUE
49 0 2 2 White TRUE
50 0 5 5 White TRUE
34 1 0 0 White TRUE
47 0 9 9 Black TRUE
45 2 9 9 White TRUE
24 0 0 0 White TRUE
56 1 0 0 White TRUE
51 0 0 0 White TRUE
30 0 2 0 Black FALSE
66 0 0 0 White TRUE
59 1 0 0 White TRUE
36 1 0 0 White TRUE
33 1 0 0 White TRUE
84 0 9 2 White FALSE
40 0 0 0 White TRUE
41 2 0 0 White TRUE
48 0 0 0 White TRUE
41 3 0 0 White TRUE
53 2 1 1 White TRUE
57 2 3 2 Black FALSE
59 0 0 0 Black TRUE
72 2 0 0 Black TRUE
52 3 9 9 White TRUE
40 2 0 0 White TRUE
48 0 2 0 White FALSE
68 0 1 1 White TRUE
61 0 2 2 White TRUE
35 3 8 0 White FALSE
30 0 1 1 White TRUE
32 2 9 9 White TRUE
29 0 1 0 White FALSE
29 1 9 6 Black FALSE
34 0 0 0 White TRUE
55 3 0 0 White TRUE
48 0 0 0 White TRUE
63 0 0 0 White TRUE
46 0 2 2 White TRUE
30 0 0 0 Hispanic.Latino TRUE
24 0 2 2 White TRUE
45 2 9 9 Other TRUE
63 0 0 0 White TRUE
76 0 0 0 White TRUE
35 3 4 2 White FALSE
26 0 0 0 White TRUE
62 1 2 2 Black TRUE
36 0 1 1 White TRUE
51 0 0 0 White TRUE
32 2 0 0 White TRUE
23 0 0 0 White TRUE
57 0 5 5 Black TRUE
22 0 0 0 White TRUE
42 0 1 0 White FALSE
34 0 9 9 White TRUE
26 0 2 1 Hispanic.Latino FALSE
48 0 0 0 White TRUE
29 0 1 1 Asian TRUE
69 0 1 1 White TRUE
39 1 0 0 White TRUE
78 0 1 1 White TRUE
68 0 1 1 White TRUE
29 3 2 2 White TRUE
39 0 1 1 Black TRUE
50 2 1 0 White FALSE
66 0 0 0 White TRUE
48 1 0 0 White TRUE
18 2 0 0 Hispanic.Latino TRUE
25 0 2 6 White FALSE
36 2 2 2 White TRUE
31 2 1 1 White TRUE
64 0 2 2 White TRUE
32 0 0 0 Other TRUE
58 0 0 0 White TRUE
48 2 0 0 Hispanic.Latino TRUE
27 2 2 2 White TRUE
37 0 1 0 Hispanic.Latino FALSE
48 2 4 4 White TRUE
60 0 9 9 Black TRUE
41 2 0 0 White TRUE
24 0 3 0 Black FALSE
22 0 0 0 White TRUE
62 0 3 0 White FALSE
28 2 5 5 White TRUE
31 1 3 3 Hispanic.Latino TRUE
42 2 0 0 White TRUE
44 0 0 0 White TRUE
52 1 3 3 Hispanic.Latino TRUE
66 0 0 0 White TRUE
37 2 6 6 White TRUE
40 2 0 0 White TRUE
51 1 1 1 White TRUE
40 2 6 4 White TRUE
50 0 0 0 Black TRUE
46 2 0 0 White TRUE
32 1 0 0 White TRUE
46 3 5 5 White TRUE
32 1 2 2 Hispanic.Latino TRUE
52 0 2 2 Black TRUE
29 0 1 9 White FALSE
38 3 6 6 Other TRUE
50 1 6 6 White TRUE
28 0 2 0 White FALSE
32 1 2 2 Black TRUE
37 1 9 9 White TRUE
37 0 1 0 White FALSE
54 0 1 1 Hispanic.Latino TRUE
53 0 2 0 White FALSE
60 0 7 7 White TRUE
37 2 1 4 Black FALSE
35 1 0 0 White TRUE
33 2 9 7 White FALSE
63 0 0 0 White TRUE
36 3 0 0 Black TRUE
50 0 0 0 Black TRUE
33 2 3 1 White FALSE
41 2 9 9 White TRUE
33 1 1 1 Hispanic.Latino TRUE
43 1 2 1 Black FALSE
66 0 9 5 White FALSE
70 2 4 0 White FALSE
34 0 2 2 White TRUE
45 1 2 2 White TRUE
43 1 0 0 White TRUE
41 2 3 3 White TRUE
74 0 0 0 White TRUE
48 1 4 4 White TRUE
20 1 1 2 White FALSE
64 0 0 0 White TRUE
32 1 3 0 White FALSE
28 3 0 0 White TRUE
50 0 3 3 White TRUE
57 1 9 9 White TRUE
49 0 4 4 Black TRUE
39 3 0 0 White TRUE
31 0 9 9 White TRUE
32 0 0 0 White TRUE
27 1 2 2 White TRUE
51 0 4 4 White TRUE
68 0 9 9 White TRUE
54 0 2 2 White TRUE
75 0 4 4 White TRUE
63 0 0 0 White TRUE
56 1 0 0 White TRUE
36 3 9 9 White TRUE
59 0 1 0 Other FALSE
46 2 2 0 White FALSE
46 0 0 0 White TRUE
30 3 3 0 Black FALSE
56 0 0 0 White TRUE
31 2 0 0 White TRUE
42 0 0 0 Other TRUE
32 1 0 0 White TRUE
39 0 0 0 Hispanic.Latino TRUE
36 0 9 9 White TRUE
66 1 0 0 Black TRUE
24 0 0 0 Black TRUE
53 0 2 2 White TRUE
54 0 8 8 Hispanic.Latino TRUE
62 0 0 0 White TRUE
35 2 0 0 White TRUE
71 0 0 0 White TRUE
49 0 0 0 White TRUE
66 0 0 0 White TRUE
33 0 0 0 White TRUE
29 0 1 1 Hispanic.Latino TRUE
26 0 1 0 White FALSE
33 3 5 6 White FALSE
43 0 0 0 White TRUE
61 0 0 0 White TRUE
25 0 0 0 White TRUE
57 1 5 0 White FALSE
49 1 4 1 White FALSE
29 0 8 0 White FALSE
57 0 1 1 White TRUE
48 1 1 1 Black TRUE
51 2 0 0 White TRUE
66 0 0 0 White TRUE
66 0 0 0 Black TRUE
64 0 2 2 White TRUE
50 0 9 1 Hispanic.Latino FALSE
35 3 0 0 White TRUE
44 0 9 6 Black FALSE
49 2 9 0 White FALSE
36 3 5 6 Other FALSE
46 0 0 0 White TRUE
36 2 3 3 Hispanic.Latino TRUE
70 0 0 0 Black TRUE
66 0 0 0 White TRUE
51 0 4 4 White TRUE
39 2 6 0 White FALSE
33 3 1 1 White TRUE
24 0 0 0 White TRUE
71 0 0 0 Black TRUE
34 0 0 0 Black TRUE
57 0 2 0 Black FALSE
45 1 0 0 White TRUE
41 2 7 7 Black TRUE
39 2 0 0 White TRUE
45 2 0 0 White TRUE
40 3 9 4 White FALSE
92 0 1 0 White FALSE
40 2 8 0 White FALSE
49 0 1 1 White TRUE
43 1 0 0 White TRUE
39 1 2 2 White TRUE
53 0 1 1 White TRUE
46 1 0 0 Asian TRUE
28 0 1 3 Other FALSE
30 0 0 0 White TRUE
80 0 9 8 White FALSE
78 0 1 2 White FALSE
56 0 3 2 Hispanic.Latino FALSE
54 0 4 0 White FALSE
21 0 0 0 Black TRUE
18 3 0 0 White TRUE
86 0 0 0 White TRUE
67 0 0 0 White TRUE
58 0 2 2 Black TRUE
47 0 0 0 White TRUE
52 0 0 0 White TRUE
28 3 4 6 Hispanic.Latino FALSE
64 0 0 0 White TRUE
53 2 0 0 White TRUE
24 0 0 0 White TRUE
62 0 0 0 White TRUE
50 1 0 0 White TRUE
74 0 0 0 White TRUE
46 0 1 1 White TRUE
22 0 0 0 Hispanic.Latino TRUE
62 0 0 0 White TRUE
43 3 0 0 Black TRUE
70 0 6 6 White TRUE
47 0 0 0 White TRUE
31 0 0 0 White TRUE
28 0 0 0 White TRUE
66 0 5 3 White FALSE
48 2 0 0 White TRUE
68 2 4 4 Black TRUE
39 1 9 9 White TRUE
52 0 0 0 White TRUE
75 0 0 0 White TRUE
34 2 0 0 White TRUE
62 1 4 1 White FALSE
34 1 9 2 White FALSE
48 0 0 0 Other TRUE
28 0 2 2 White TRUE
43 0 1 2 Other FALSE
23 0 2 2 White TRUE
47 1 9 0 White FALSE
72 0 0 0 White TRUE
74 0 2 2 White TRUE
29 0 9 9 White TRUE
40 3 9 9 Hispanic.Latino TRUE
23 0 1 0 White FALSE
77 0 0 0 White TRUE
20 0 0 0 Hispanic.Latino TRUE
35 3 3 0 Black FALSE
23 0 0 0 White TRUE
44 0 0 0 White TRUE
34 0 0 0 White TRUE
66 0 0 0 Black TRUE
57 1 9 8 White FALSE
72 0 3 3 White TRUE
58 0 0 0 White TRUE
40 0 2 0 White FALSE
46 2 0 0 White TRUE
49 0 0 0 White TRUE
34 2 0 0 White TRUE
20 2 2 2 Hispanic.Latino TRUE
50 0 0 0 Hispanic.Latino TRUE
46 1 9 9 White TRUE
61 1 0 0 White TRUE
42 2 0 0 White TRUE
33 3 2 2 Black TRUE
30 0 0 0 Hispanic.Latino TRUE
55 0 0 0 Black TRUE
45 1 2 3 Other FALSE
72 0 0 0 White TRUE
58 0 4 4 White TRUE
24 0 0 0 White TRUE
56 0 1 1 Black TRUE
42 3 0 0 Black TRUE
53 0 2 2 Black TRUE
67 1 4 6 White FALSE
41 1 0 0 Black TRUE
56 1 1 1 Other TRUE
28 1 0 0 White TRUE
67 1 0 0 White TRUE
65 0 0 0 White TRUE
49 1 0 0 White TRUE
71 0 9 0 Hispanic.Latino FALSE
57 0 9 9 White TRUE
42 2 0 0 Hispanic.Latino TRUE
58 0 0 0 Asian TRUE
54 0 0 0 White TRUE
93 0 1 1 White TRUE
53 0 0 0 White TRUE
57 2 0 0 White TRUE
37 1 9 9 Black TRUE
31 1 0 0 White TRUE
41 0 9 9 White TRUE
51 0 0 0 White TRUE
39 3 0 0 Black TRUE
33 2 0 0 Other TRUE
66 0 0 0 White TRUE
43 1 0 0 Black TRUE
40 0 2 2 White TRUE
47 3 0 0 White TRUE
39 0 0 6 White TRUE
36 2 0 0 White TRUE
64 0 3 3 Black TRUE
30 2 1 1 White TRUE
38 1 0 0 Asian TRUE
42 1 0 0 Black TRUE
49 0 1 1 White TRUE
42 2 0 0 Black TRUE
38 2 3 2 White FALSE
19 0 2 0 White FALSE
50 1 5 0 Asian TRUE
59 0 0 0 White TRUE
64 0 0 0 White TRUE
64 0 1 0 White FALSE
62 0 1 1 White TRUE
35 3 6 6 Black TRUE
40 0 1 1 Black TRUE
42 2 4 4 Other TRUE
49 1 2 2 White TRUE
36 2 0 0 White TRUE
40 2 0 0 White TRUE
37 2 3 0 White FALSE
36 2 7 6 Hispanic.Latino FALSE
40 1 0 0 White TRUE
18 1 4 4 White TRUE
78 0 4 4 White TRUE
27 0 0 0 Black TRUE
34 3 3 2 White FALSE
77 0 9 9 Other TRUE
58 0 4 4 White TRUE
84 0 0 0 White TRUE
55 0 5 5 Black TRUE
62 0 9 9 White TRUE
73 0 1 1 White TRUE
51 3 9 0 Other FALSE
73 0 3 2 Black FALSE
71 0 0 0 White TRUE
52 3 0 0 White TRUE
81 0 1 1 White TRUE
74 0 2 2 White TRUE
85 0 0 0 White TRUE
70 0 0 0 White TRUE
43 2 9 9 Black TRUE
65 0 1 1 White TRUE
76 0 0 0 White TRUE
58 0 1 1 White TRUE
70 0 2 2 Black TRUE
86 0 1 0 White FALSE
59 0 9 0 Black FALSE
67 0 1 1 White TRUE
84 0 0 0 White TRUE
65 0 4 2 Other FALSE
55 0 1 1 Black TRUE
56 0 0 0 White TRUE
67 0 0 0 White TRUE
49 0 1 0 White TRUE
44 0 2 2 Black TRUE
59 1 9 9 White TRUE
65 0 1 2 Black FALSE
83 0 0 0 White TRUE
62 0 3 3 Black TRUE
64 0 1 1 White TRUE
62 2 9 9 Black TRUE
65 3 2 1 Black FALSE
56 0 0 0 White TRUE
36 3 6 6 White TRUE
56 0 0 0 White TRUE
88 0 4 5 White FALSE
85 0 0 0 White TRUE
68 0 1 0 White FALSE
85 3 9 9 Black TRUE
51 1 4 4 Black TRUE
77 0 0 0 White TRUE
60 0 4 0 Black FALSE
69 0 2 2 Black TRUE
55 2 1 1 White TRUE
72 0 2 1 White FALSE
64 0 0 0 White TRUE
61 0 2 3 Black FALSE
59 2 5 5 White TRUE
54 0 9 9 White TRUE
82 0 2 0 Black FALSE
59 0 0 0 White TRUE
75 1 0 0 Black TRUE
62 0 1 1 White TRUE
63 0 0 0 White TRUE
72 0 4 3 White FALSE
81 2 0 0 White TRUE
71 0 8 9 White FALSE
92 0 1 9 White FALSE
58 0 1 1 White TRUE
75 2 5 4 Black FALSE
78 0 6 1 White FALSE
52 1 5 5 White TRUE
70 0 2 2 White TRUE
47 2 1 2 White TRUE
76 0 0 0 White TRUE
72 0 0 0 White TRUE
72 1 0 0 White TRUE
55 0 1 1 White TRUE
79 0 1 1 Black TRUE
63 0 1 1 White TRUE
42 2 3 0 White FALSE
62 0 4 2 White FALSE
72 0 0 0 White TRUE
68 0 0 0 White TRUE
57 0 1 1 White TRUE
60 0 4 4 Black TRUE
88 0 1 1 White TRUE
66 0 0 0 White TRUE
81 0 5 0 Black FALSE
55 0 1 1 Black TRUE
54 0 9 9 Asian TRUE
78 3 0 0 Black TRUE
67 0 0 0 Black TRUE
63 0 1 1 Black TRUE
49 3 0 0 White TRUE
70 0 1 0 Black FALSE
47 1 9 9 White TRUE
85 3 0 0 White TRUE
90 0 2 1 White FALSE
63 0 0 0 White TRUE
56 1 2 2 Black TRUE
71 0 0 0 White TRUE
77 0 1 0 White FALSE
63 0 0 0 White TRUE
52 0 3 0 Asian FALSE
57 0 2 2 White TRUE
69 0 2 1 Other FALSE
91 0 1 1 White TRUE
62 1 1 1 White TRUE
60 0 1 1 White TRUE
65 0 0 0 White TRUE
58 0 5 4 White FALSE
75 0 0 0 White TRUE
72 0 1 1 Black TRUE
79 0 2 2 Black TRUE
69 0 0 0 Black TRUE
70 0 0 0 Asian TRUE
70 0 0 0 Hispanic.Latino TRUE
79 0 1 1 White TRUE
70 0 9 7 Black FALSE
72 0 0 0 White TRUE
92 0 0 0 Black TRUE
79 0 5 9 White FALSE
39 2 1 1 White TRUE
56 0 1 1 White TRUE
54 3 3 3 White TRUE
77 0 1 1 White TRUE
71 0 1 0 White FALSE
56 3 2 2 White TRUE
82 0 2 1 White FALSE
74 0 1 1 Black TRUE
56 0 9 9 White TRUE
77 0 9 0 Black FALSE
60 3 1 1 Black TRUE
47 2 9 9 Other TRUE
84 0 0 0 White TRUE
51 0 0 0 White TRUE
65 3 4 0 White FALSE
70 0 9 9 Black TRUE
70 0 2 2 Black TRUE
39 1 5 4 White FALSE
85 0 0 0 White TRUE
60 0 1 1 White TRUE
48 0 2 2 Black TRUE
64 0 0 0 White TRUE
71 0 2 0 Black FALSE
75 0 4 1 White FALSE
56 0 0 0 White TRUE
56 0 1 1 White TRUE
71 0 1 1 White TRUE
75 0 4 4 White TRUE
54 0 4 0 White FALSE
58 0 0 0 White TRUE
58 0 2 1 Black FALSE
87 3 1 1 Black TRUE
48 0 0 0 Asian TRUE
83 0 0 0 White TRUE
28 0 2 0 White TRUE
76 0 1 1 Other TRUE
78 0 3 3 White TRUE
60 0 0 0 Black TRUE
78 0 1 9 Other FALSE
90 0 0 0 White TRUE
85 0 1 1 White TRUE
74 0 0 0 White TRUE
90 0 1 1 White TRUE
77 1 2 2 White TRUE
69 0 1 1 Black TRUE
76 0 2 0 Black FALSE
67 0 0 0 Black TRUE
49 0 5 5 White TRUE
75 0 0 0 White TRUE
79 0 0 0 White TRUE
71 0 0 0 White TRUE
69 2 1 1 Black TRUE
63 0 9 7 White FALSE
47 1 9 0 White FALSE
84 0 2 2 White TRUE
66 0 0 0 White TRUE
42 0 0 0 White TRUE
66 0 2 2 White TRUE
86 1 0 0 Black TRUE
76 0 1 0 White FALSE
87 0 0 0 White TRUE
68 0 1 1 White TRUE
61 0 1 0 White FALSE
83 0 2 1 White FALSE
60 0 0 0 White TRUE
72 0 9 9 Black TRUE
78 0 0 0 White TRUE
75 0 0 0 White TRUE
65 0 0 0 White TRUE
68 0 2 2 White TRUE
83 0 1 1 White TRUE
34 3 9 9 White TRUE
72 0 3 2 White FALSE
63 0 0 0 White TRUE
49 0 9 9 Other TRUE
49 0 0 0 White TRUE
65 3 0 0 Black TRUE
65 0 1 1 White TRUE
70 0 0 0 White TRUE
81 2 0 0 White TRUE
80 1 3 3 White TRUE
87 0 2 2 White TRUE
73 2 6 9 White TRUE
79 0 0 0 White TRUE
69 0 2 2 White TRUE
72 0 1 1 White TRUE
83 0 1 1 White TRUE
86 0 4 9 White FALSE
89 0 0 0 Black TRUE
79 0 1 1 Black TRUE
75 0 1 0 Black FALSE
50 0 1 0 White FALSE
72 0 1 0 White FALSE
62 0 0 0 White TRUE
64 3 9 9 White TRUE
59 0 1 0 White FALSE
78 0 2 9 White FALSE
91 0 2 2 White TRUE
74 0 9 9 Other TRUE
56 0 6 6 White TRUE
71 0 0 0 White TRUE
83 0 1 9 White FALSE
68 0 2 2 White TRUE
80 0 1 1 White TRUE
71 0 1 1 Hispanic.Latino TRUE
51 0 5 2 White FALSE
92 3 5 6 Black FALSE
64 0 0 0 White TRUE
70 0 0 0 Other TRUE
47 1 6 2 White FALSE
55 0 9 9 Black TRUE
85 0 0 0 White TRUE
85 0 2 2 White TRUE
68 0 9 8 White FALSE
81 0 1 0 White FALSE
78 0 0 0 White TRUE
73 3 9 9 White TRUE
58 3 0 0 White TRUE
72 0 0 0 White TRUE
67 0 1 1 White TRUE
59 0 5 5 White TRUE
58 0 0 0 White TRUE
63 0 3 2 Black FALSE
81 0 3 0 White FALSE
62 0 0 0 White TRUE
61 0 1 1 White TRUE
64 0 0 0 White TRUE
84 0 1 0 Black FALSE
59 0 4 4 White TRUE
76 0 1 0 White FALSE
68 0 1 1 White TRUE
73 0 1 1 White TRUE
61 0 9 9 White TRUE
82 0 1 0 White FALSE
55 3 2 0 White FALSE
65 0 5 5 White TRUE
43 0 0 0 White TRUE
67 0 5 5 Black TRUE
93 0 4 1 White FALSE
58 0 9 9 Black TRUE
21 0 6 0 Hispanic.Latino FALSE
79 0 2 2 Black TRUE
63 0 3 2 White FALSE
78 0 0 0 Black TRUE
57 0 0 0 White TRUE
99 3 9 0 Other FALSE
74 0 1 9 Other FALSE
76 0 0 0 White TRUE
77 0 0 0 Black TRUE
59 0 1 0 White FALSE
61 0 1 1 Black TRUE
86 0 8 7 White FALSE
58 0 2 2 Black TRUE
66 0 3 3 Black TRUE
63 0 4 3 Black FALSE
73 2 0 1 White TRUE
78 0 2 2 White TRUE
91 0 9 0 White FALSE
66 1 3 0 White FALSE
30 2 1 1 White TRUE
20 0 0 0 White TRUE
81 0 0 0 White TRUE
67 0 1 0 Black FALSE
55 2 0 0 Hispanic.Latino TRUE
64 0 2 2 White TRUE
87 0 1 0 Black FALSE
53 3 2 1 White FALSE
44 0 2 0 White FALSE
83 0 1 0 Black FALSE
77 0 1 1 White TRUE
69 0 6 5 White FALSE
68 0 0 0 White TRUE
46 1 0 0 White TRUE
72 0 0 0 White TRUE
73 0 0 0 Black TRUE
45 2 2 2 Other TRUE
65 0 0 0 Black TRUE
78 0 1 1 White TRUE
67 0 6 0 Black FALSE
81 0 1 1 White TRUE
52 0 1 1 Asian TRUE
71 1 2 2 White TRUE
42 2 0 0 White TRUE
90 0 1 1 White TRUE
92 0 0 0 White TRUE
79 0 4 4 White TRUE
39 3 5 2 White FALSE
58 1 9 5 White FALSE
59 0 2 2 White TRUE
37 0 2 2 White TRUE
81 0 0 0 White TRUE
65 0 1 1 White TRUE
45 0 1 1 White TRUE
72 0 5 5 White TRUE
38 2 5 9 White FALSE
53 0 3 6 White FALSE
65 0 0 0 White TRUE
78 0 1 0 White FALSE
70 0 9 4 Black FALSE
50 0 2 2 Black TRUE
61 0 0 0 Black TRUE
78 0 1 1 White TRUE
63 0 5 2 White FALSE
73 1 1 1 Black TRUE
66 0 2 2 Black TRUE
75 0 3 3 White TRUE
57 0 1 0 Black FALSE
67 1 9 6 White FALSE
55 0 9 9 White TRUE
47 2 1 0 White FALSE
71 0 3 3 White TRUE
84 0 1 0 White FALSE
75 0 2 2 White TRUE
80 0 0 0 White TRUE
66 3 0 0 Black TRUE
72 0 2 2 White TRUE
59 0 3 2 White FALSE
53 0 0 0 Black TRUE
69 0 3 0 White FALSE
64 0 1 1 Other TRUE
69 0 9 9 White TRUE
29 0 9 9 Hispanic.Latino TRUE
60 2 5 0 Black FALSE
62 0 2 2 Black TRUE
56 0 0 0 White TRUE
90 0 0 0 White TRUE
62 0 1 1 Black TRUE
88 0 3 0 White FALSE
68 0 1 9 White FALSE
70 3 4 4 Black TRUE
71 0 0 0 White TRUE
81 0 5 1 White FALSE
55 1 9 9 White TRUE
55 0 1 1 White TRUE
75 0 1 1 White TRUE
78 0 6 0 White FALSE
64 0 1 1 Black TRUE
58 0 8 4 Other FALSE
75 0 2 2 Black TRUE
78 0 4 2 Black FALSE
62 0 1 1 Black TRUE
75 0 1 1 White TRUE
58 0 3 3 White TRUE
64 0 3 3 Other TRUE
77 0 2 2 White TRUE
80 2 0 0 Black TRUE
78 0 2 2 White TRUE
67 0 2 2 Black TRUE
64 0 2 1 White FALSE
53 1 0 0 White TRUE
76 0 0 0 White TRUE
78 0 0 0 White TRUE
44 2 0 0 White TRUE
71 0 0 0 White TRUE
59 0 1 1 White TRUE
55 0 1 1 White TRUE
46 0 3 3 White TRUE
99 0 0 0 Other TRUE
63 0 0 0 White TRUE
18 1 5 5 White TRUE
92 0 0 0 White TRUE
75 0 0 0 White TRUE
76 0 3 3 White TRUE
75 0 1 0 White FALSE
70 0 0 0 White TRUE
76 0 1 1 Black TRUE
56 1 0 0 White TRUE
66 0 0 0 White TRUE
74 0 1 1 White TRUE
56 1 0 0 White TRUE
75 0 0 0 White TRUE
73 0 1 6 White FALSE
38 3 2 2 White TRUE
51 1 1 1 White TRUE
45 0 0 0 White TRUE
72 0 0 0 White TRUE
54 1 0 0 Asian TRUE
84 0 4 4 White TRUE
69 0 0 0 White TRUE
81 0 1 1 White TRUE
82 0 1 1 White TRUE
56 0 2 2 White TRUE
77 0 0 0 White TRUE
81 0 2 0 White FALSE
61 2 7 5 White FALSE
64 0 0 0 White TRUE
75 0 2 2 White TRUE
73 0 0 0 White TRUE
53 1 2 2 White TRUE
68 0 3 2 White FALSE
63 0 2 2 White TRUE
67 0 0 0 White TRUE
66 0 9 1 Black FALSE
71 0 3 0 White FALSE
78 0 4 4 White TRUE
53 3 0 0 Other TRUE
69 0 0 0 White TRUE
84 0 0 0 White TRUE
60 0 3 3 Black TRUE
79 1 0 0 Other TRUE
70 0 2 2 White TRUE
61 0 8 9 Black FALSE
74 0 0 0 White TRUE
51 1 2 2 White TRUE
64 0 1 1 Black TRUE
48 3 0 0 White TRUE
62 0 4 2 Black FALSE
63 0 0 0 White TRUE
70 1 0 0 Black TRUE
72 0 0 0 White TRUE
50 0 9 9 White TRUE
81 0 1 6 Black FALSE
50 3 9 9 Other TRUE
60 2 1 1 White TRUE
69 0 0 0 White TRUE
69 0 0 0 White TRUE
70 0 4 0 White FALSE
79 0 0 0 White TRUE
52 0 9 9 White TRUE
65 0 0 0 Black TRUE
74 0 3 3 White TRUE
61 0 1 3 Black FALSE
59 0 2 2 Hispanic.Latino TRUE
71 0 5 5 White TRUE
58 1 2 9 White FALSE
58 0 3 3 White TRUE
19 1 0 0 White TRUE
64 0 0 0 White TRUE
70 0 3 3 White TRUE
59 0 0 0 White TRUE
71 0 1 1 White TRUE
62 0 2 0 White FALSE
74 0 5 2 White FALSE
47 1 9 6 White FALSE
53 0 9 8 White FALSE
46 0 9 9 White TRUE
71 0 2 2 White TRUE
62 0 1 1 Black TRUE
62 0 2 0 Black FALSE
50 0 0 0 White TRUE
66 0 0 0 Other TRUE
82 0 1 1 White TRUE
73 0 2 2 White TRUE
77 0 2 2 White TRUE
52 0 1 0 White TRUE
58 3 2 6 Black FALSE
58 0 1 1 Black TRUE
65 1 2 1 White FALSE
73 0 1 1 White TRUE
75 0 5 5 White TRUE
90 0 0 0 White TRUE
70 0 2 2 White TRUE
80 0 2 0 White FALSE
72 0 0 0 White TRUE
60 0 1 0 White FALSE
71 0 5 1 White FALSE
82 0 9 9 White TRUE
76 0 1 1 White TRUE
74 0 9 9 Black TRUE
64 0 1 1 White TRUE
58 0 0 0 Black TRUE
76 0 2 2 White TRUE
62 0 0 0 White TRUE
56 0 3 3 White TRUE
56 2 0 0 White TRUE
79 0 0 0 White TRUE
76 0 9 9 White TRUE
76 0 4 0 Black FALSE
64 0 0 0 Black TRUE
78 0 0 0 White TRUE
62 0 2 2 White TRUE
49 1 0 0 White TRUE
42 1 9 1 White FALSE
80 0 0 0 White TRUE
70 0 0 0 White TRUE
70 0 0 0 Black TRUE
69 0 3 1 White FALSE
55 0 5 1 White FALSE
78 1 4 4 Black TRUE
53 0 4 2 White FALSE
79 0 0 0 Black TRUE
71 0 0 0 Black TRUE
68 0 0 0 White TRUE
19 0 3 3 Hispanic.Latino TRUE
70 0 0 0 White TRUE
76 0 2 2 White TRUE
88 0 3 2 Black FALSE
87 0 0 0 White TRUE
82 0 3 1 White FALSE
65 0 0 0 White TRUE
78 2 3 2 Other FALSE
42 0 0 0 White TRUE
74 0 2 1 White FALSE
43 3 2 0 White FALSE
61 0 1 1 White TRUE
85 0 0 0 White TRUE
64 0 1 5 White FALSE
81 0 1 1 White TRUE
88 0 0 0 White TRUE
81 0 2 0 White FALSE
76 0 0 0 White TRUE
18 2 1 1 Hispanic.Latino TRUE
84 0 0 0 Black TRUE
63 0 0 0 White TRUE
67 3 0 0 White TRUE
72 0 0 0 White TRUE
74 0 0 0 Black TRUE
52 2 4 2 Hispanic.Latino FALSE
79 0 2 2 White TRUE
75 0 3 1 White FALSE
79 0 2 1 White FALSE
63 2 4 2 White FALSE
72 0 0 0 White TRUE
56 0 5 4 White FALSE
69 0 0 0 White TRUE
69 0 1 1 Black TRUE
69 0 0 0 White TRUE
95 0 1 1 White TRUE
56 0 1 1 White TRUE
75 0 2 2 White TRUE
82 0 0 0 White TRUE
65 0 0 0 Other TRUE
68 0 3 3 White TRUE
64 3 0 0 White TRUE
92 3 9 0 Black FALSE
54 1 5 5 White TRUE
58 3 0 0 White TRUE
59 0 2 2 White TRUE
69 0 4 4 Black TRUE
80 0 2 2 White TRUE
75 0 6 3 Black FALSE
48 0 2 1 Black FALSE
57 1 1 2 White FALSE
70 0 1 1 White TRUE
69 0 1 1 White TRUE
93 0 9 0 White FALSE
84 0 0 0 White TRUE
54 3 9 5 White FALSE
71 0 0 0 White TRUE
51 1 8 4 White FALSE
49 3 2 9 Black FALSE
39 1 1 1 Black TRUE
82 0 1 1 White TRUE
65 0 2 0 Black FALSE
72 0 9 9 Other TRUE
63 0 4 0 Black FALSE
61 0 4 0 White FALSE
79 3 0 0 White TRUE
93 2 5 0 Other FALSE
52 0 4 4 White TRUE
79 0 1 1 Black TRUE
79 0 0 0 White TRUE
55 0 1 1 Black TRUE
68 0 1 1 Other TRUE
79 0 0 0 White TRUE
60 0 9 9 White TRUE
73 1 0 0 White TRUE
89 0 0 0 White TRUE
65 0 0 0 White TRUE
82 0 0 0 White TRUE
84 2 0 0 Black TRUE
63 2 9 8 White FALSE
72 0 7 1 White FALSE
52 0 9 9 White TRUE
58 0 0 0 White TRUE
77 0 1 1 Black TRUE
56 2 0 0 Asian TRUE
73 0 2 1 White FALSE
62 0 3 0 Black FALSE
46 2 0 0 Hispanic.Latino TRUE
85 0 0 0 White TRUE
88 0 0 0 White TRUE
51 2 0 0 White TRUE
52 0 2 1 White FALSE
72 0 6 4 Black FALSE
84 0 1 0 White FALSE
68 0 0 0 Black TRUE
79 0 4 2 White FALSE
61 2 5 0 Other FALSE
76 0 0 0 Black TRUE
60 0 2 2 Black TRUE
66 3 2 1 White FALSE
70 2 1 1 White TRUE
61 3 9 9 Black TRUE
73 0 1 1 White TRUE
77 0 1 1 White TRUE
81 0 1 0 Black FALSE
71 0 3 2 White FALSE
88 3 1 0 White FALSE
68 0 1 1 White TRUE
76 0 5 5 White TRUE
62 0 9 9 White TRUE
89 0 0 0 White TRUE
59 0 8 4 White FALSE
80 0 0 0 White TRUE
80 0 0 0 White TRUE
57 0 0 0 White TRUE
